step,com_dist,frac_within_radius,goal_x,goal_y
224,7.614741786478976,0.0,-8.430018338396021,-7.399317093278826
225,7.602709903316584,0.0,-8.430018338396021,-7.399317093278826
226,7.590668004383603,0.0,-8.430018338396021,-7.399317093278826
227,7.578616861818249,0.0,-8.430018338396021,-7.399317093278826
228,7.566555769063343,0.0,-8.430018338396021,-7.399317093278826
229,7.554484492280069,0.0,-8.430018338396021,-7.399317093278826
230,7.542402914082382,0.0,-8.430018338396021,-7.399317093278826
231,7.530309992734609,0.0,-8.430018338396021,-7.399317093278826
232,7.518204570346679,0.0,-8.430018338396021,-7.399317093278826
233,7.506087351093904,0.0,-8.430018338396021,-7.399317093278826
234,7.493957929669263,0.0,-8.430018338396021,-7.399317093278826
235,7.481815853532785,0.0,-8.430018338396021,-7.399317093278826
236,7.469661573065153,0.0,-8.430018338396021,-7.399317093278826
237,7.457494601313707,0.0,-8.430018338396021,-7.399317093278826
238,7.445315272636065,0.0,-8.430018338396021,-7.399317093278826
239,7.43312373642291,0.0,-8.430018338396021,-7.399317093278826
240,7.420918834996904,0.0,-8.430018338396021,-7.399317093278826
241,7.408701608127616,0.0,-8.430018338396021,-7.399317093278826
242,7.396470678688667,0.0,-8.430018338396021,-7.399317093278826
243,7.38422584877143,0.0,-8.430018338396021,-7.399317093278826
244,7.371966597234833,0.0,-8.430018338396021,-7.399317093278826
245,7.359692541519986,0.0,-8.430018338396021,-7.399317093278826
246,7.347402744251778,0.0,-8.430018338396021,-7.399317093278826
247,7.335097124030779,0.0,-8.430018338396021,-7.399317093278826
248,7.322775484004758,0.0,-8.430018338396021,-7.399317093278826
249,7.31043655202508,0.0,-8.430018338396021,-7.399317093278826
250,7.298081022298113,0.0,-8.430018338396021,-7.399317093278826
251,7.285707947284788,0.0,-8.430018338396021,-7.399317093278826
252,7.273316900410254,0.0,-8.430018338396021,-7.399317093278826
253,7.260906599822999,0.0,-8.430018338396021,-7.399317093278826
254,7.248474041545821,0.0,-8.430018338396021,-7.399317093278826
255,7.2360192278823785,0.0,-8.430018338396021,-7.399317093278826
256,7.223541329396446,0.0,-8.430018338396021,-7.399317093278826
257,7.211041864756256,0.0,-8.430018338396021,-7.399317093278826
258,7.198520260540252,0.0,-8.430018338396021,-7.399317093278826
259,7.185975828895764,0.0,-8.430018338396021,-7.399317093278826
260,7.173410335426983,0.0,-8.430018338396021,-7.399317093278826
261,7.160822714150143,0.0,-8.430018338396021,-7.399317093278826
262,7.1482133122678375,0.0,-8.430018338396021,-7.399317093278826
263,7.135582989678482,0.0,-8.430018338396021,-7.399317093278826
264,7.122931568249133,0.0,-8.430018338396021,-7.399317093278826
265,7.110259904689733,0.0,-8.430018338396021,-7.399317093278826
266,7.097568630497125,0.0,-8.430018338396021,-7.399317093278826
267,7.084854218356558,0.0,-8.430018338396021,-7.399317093278826
268,7.072120394027709,0.0,-8.430018338396021,-7.399317093278826
269,7.059372755414009,0.0,-8.430018338396021,-7.399317093278826
270,7.04661682992681,0.0,-8.430018338396021,-7.399317093278826
271,7.03385851508578,0.0,-8.430018338396021,-7.399317093278826
272,7.021101226880869,0.0,-8.430018338396021,-7.399317093278826
273,7.008347952266571,0.0,-8.430018338396021,-7.399317093278826
274,6.995601316082478,0.0,-8.430018338396021,-7.399317093278826
275,6.982864611475672,0.0,-8.430018338396021,-7.399317093278826
276,6.970141698412982,0.0,-8.430018338396021,-7.399317093278826
277,6.957435230134922,0.0,-8.430018338396021,-7.399317093278826
278,6.9447471101467695,0.0,-8.430018338396021,-7.399317093278826
279,6.932079508762224,0.0,-8.430018338396021,-7.399317093278826
280,6.919432018589381,0.0,-8.430018338396021,-7.399317093278826
281,6.906805487536655,0.0,-8.430018338396021,-7.399317093278826
282,6.894199457844178,0.0,-8.430018338396021,-7.399317093278826
283,6.881613394033036,0.0,-8.430018338396021,-7.399317093278826
284,6.869046497948561,0.0,-8.430018338396021,-7.399317093278826
285,6.85649767311357,0.0,-8.430018338396021,-7.399317093278826
286,6.843967427491745,0.0,-8.430018338396021,-7.399317093278826
287,6.831454997035909,0.0,-8.430018338396021,-7.399317093278826
288,6.818959623363082,0.0,-8.430018338396021,-7.399317093278826
289,6.806479430288651,0.0,-8.430018338396021,-7.399317093278826
290,6.794013883519924,0.0,-8.430018338396021,-7.399317093278826
291,6.781560923124647,0.0,-8.430018338396021,-7.399317093278826
292,6.769119867423698,0.0,-8.430018338396021,-7.399317093278826
293,6.756689030207074,0.0,-8.430018338396021,-7.399317093278826
294,6.7442670248209176,0.0,-8.430018338396021,-7.399317093278826
295,6.731852502118398,0.0,-8.430018338396021,-7.399317093278826
296,6.719444524795313,0.0,-8.430018338396021,-7.399317093278826
297,6.707040702970416,0.0,-8.430018338396021,-7.399317093278826
298,6.694640770832287,0.0,-8.430018338396021,-7.399317093278826
299,6.68224282408564,0.0,-8.430018338396021,-7.399317093278826
300,6.669846115088602,0.0,-8.430018338396021,-7.399317093278826
301,6.657449075299899,0.0,-8.430018338396021,-7.399317093278826
302,6.6450512172792555,0.0,-8.430018338396021,-7.399317093278826
303,6.632651458408444,0.0,-8.430018338396021,-7.399317093278826
304,6.620250391461799,0.0,-8.430018338396021,-7.399317093278826
305,6.607847528755525,0.0,-8.430018338396021,-7.399317093278826
306,6.595442978651992,0.0,-8.430018338396021,-7.399317093278826
307,6.5830364024300705,0.0,-8.430018338396021,-7.399317093278826
308,6.5706276103526635,0.0,-8.430018338396021,-7.399317093278826
309,6.558216598842437,0.0,-8.430018338396021,-7.399317093278826
310,6.545803550569531,0.0,-8.430018338396021,-7.399317093278826
311,6.533388499437732,0.0,-8.430018338396021,-7.399317093278826
312,6.520971852027816,0.0,-8.430018338396021,-7.399317093278826
313,6.508553083920099,0.0,-8.430018338396021,-7.399317093278826
314,6.496132750875828,0.0,-8.430018338396021,-7.399317093278826
315,6.483710887501849,0.0,-8.430018338396021,-7.399317093278826
316,6.471287677341778,0.0,-8.430018338396021,-7.399317093278826
317,6.45886300653279,0.0,-8.430018338396021,-7.399317093278826
318,6.44643653749672,0.0,-8.430018338396021,-7.399317093278826
319,6.434009199549413,0.0,-8.430018338396021,-7.399317093278826
320,6.421580655403648,0.0,-8.430018338396021,-7.399317093278826
321,6.4091509028616205,0.0,-8.430018338396021,-7.399317093278826
322,6.396720015250242,0.0,-8.430018338396021,-7.399317093278826
323,6.384287766398738,0.0,-8.430018338396021,-7.399317093278826
324,6.3718550485611205,0.0,-8.430018338396021,-7.399317093278826
325,6.359421562590961,0.0,-8.430018338396021,-7.399317093278826
326,6.346987306652878,0.0,-8.430018338396021,-7.399317093278826
327,6.334552427479714,0.0,-8.430018338396021,-7.399317093278826
328,6.322117071743113,0.0,-8.430018338396021,-7.399317093278826
329,6.309681538002216,0.0,-8.430018338396021,-7.399317093278826
330,6.297245710636875,0.0,-8.430018338396021,-7.399317093278826
331,6.284809625855823,0.0,-8.430018338396021,-7.399317093278826
332,6.272373430392203,0.0,-8.430018338396021,-7.399317093278826
333,6.259937419370859,0.0,-8.430018338396021,-7.399317093278826
334,6.2475020022251035,0.0,-8.430018338396021,-7.399317093278826
335,6.235067287517167,0.0,-8.430018338396021,-7.399317093278826
336,6.222633273438274,0.0,-8.430018338396021,-7.399317093278826
337,6.210199919957717,0.0,-8.430018338396021,-7.399317093278826
338,6.197767785099155,0.0,-8.430018338396021,-7.399317093278826
339,6.185337163824296,0.0,-8.430018338396021,-7.399317093278826
340,6.172908279295602,0.0,-8.430018338396021,-7.399317093278826
341,6.160480679787576,0.0,-8.430018338396021,-7.399317093278826
342,6.148052578554834,0.0,-8.430018338396021,-7.399317093278826
343,6.1356234906209774,0.0,-8.430018338396021,-7.399317093278826
344,6.12319304093074,0.0,-8.430018338396021,-7.399317093278826
345,6.110760859957067,0.0,-8.430018338396021,-7.399317093278826
346,6.098325902914738,0.0,-8.430018338396021,-7.399317093278826
347,6.085888245421994,0.0,-8.430018338396021,-7.399317093278826
348,6.073447474167824,0.0,-8.430018338396021,-7.399317093278826
349,6.061004334830254,0.0,-8.430018338396021,-7.399317093278826
350,6.048557409133389,0.0,-8.430018338396021,-7.399317093278826
351,6.036107371980243,0.0,-8.430018338396021,-7.399317093278826
352,6.0236536619577805,0.0,-8.430018338396021,-7.399317093278826
353,6.011196909181573,0.0,-8.430018338396021,-7.399317093278826
354,5.998735772678244,0.0,-8.430018338396021,-7.399317093278826
355,5.986271372323526,0.0,-8.430018338396021,-7.399317093278826
356,5.973803146636564,0.0,-8.430018338396021,-7.399317093278826
357,5.9613312426639276,0.0,-8.430018338396021,-7.399317093278826
358,5.9488555112754185,0.0,-8.430018338396021,-7.399317093278826
359,5.936376029115434,0.0,-8.430018338396021,-7.399317093278826
360,5.923892717609399,0.0,-8.430018338396021,-7.399317093278826
361,5.911405653511868,0.0,-8.430018338396021,-7.399317093278826
362,5.898913940306493,0.0,-8.430018338396021,-7.399317093278826
363,5.886418169042198,0.0,-8.430018338396021,-7.399317093278826
364,5.873917894682094,0.0,-8.430018338396021,-7.399317093278826
365,5.861413490154574,0.0,-8.430018338396021,-7.399317093278826
366,5.848905359439135,0.0,-8.430018338396021,-7.399317093278826
367,5.836393953437291,0.0,-8.430018338396021,-7.399317093278826
368,5.823879115107504,0.0,-8.430018338396021,-7.399317093278826
369,5.811361038653223,0.0,-8.430018338396021,-7.399317093278826
370,5.798840197647597,0.0,-8.430018338396021,-7.399317093278826
371,5.786316373398816,0.0,-8.430018338396021,-7.399317093278826
372,5.773789860759384,0.0,-8.430018338396021,-7.399317093278826
373,5.761261063207109,0.0,-8.430018338396021,-7.399317093278826
374,5.748729723065076,0.0,-8.430018338396021,-7.399317093278826
375,5.736196922402935,0.0,-8.430018338396021,-7.399317093278826
376,5.72366239485485,0.0,-8.430018338396021,-7.399317093278826
377,5.711126070054954,0.0,-8.430018338396021,-7.399317093278826
378,5.69858839058382,0.0,-8.430018338396021,-7.399317093278826
379,5.686049877453313,0.0,-8.430018338396021,-7.399317093278826
380,5.673510086380299,0.0,-8.430018338396021,-7.399317093278826
381,5.660969568349524,0.0,-8.430018338396021,-7.399317093278826
382,5.648428401048687,0.0,-8.430018338396021,-7.399317093278826
383,5.635886357145957,0.0,-8.430018338396021,-7.399317093278826
384,5.623343957697895,0.0,-8.430018338396021,-7.399317093278826
385,5.610800630569986,0.0,-8.430018338396021,-7.399317093278826
386,5.598256738903531,0.0,-8.430018338396021,-7.399317093278826
387,5.5857119170300145,0.0,-8.430018338396021,-7.399317093278826
388,5.573167503228247,0.0,-8.430018338396021,-7.399317093278826
389,5.560621930286912,0.0,-8.430018338396021,-7.399317093278826
390,5.548077659454375,0.0,-8.430018338396021,-7.399317093278826
391,5.53553289692842,0.0,-8.430018338396021,-7.399317093278826
392,5.522988991354611,0.0,-8.430018338396021,-7.399317093278826
393,5.510446158083043,0.0,-8.430018338396021,-7.399317093278826
394,5.497904396075248,0.0,-8.430018338396021,-7.399317093278826
395,5.485364078722187,0.0,-8.430018338396021,-7.399317093278826
396,5.472825136577133,0.0,-8.430018338396021,-7.399317093278826
397,5.460287932550839,0.0,-8.430018338396021,-7.399317093278826
398,5.447752624083598,0.0,-8.430018338396021,-7.399317093278826
399,5.435218756752556,0.0,-8.430018338396021,-7.399317093278826
400,5.422686783411261,0.0,-8.430018338396021,-7.399317093278826
401,5.410156408138094,0.0,-8.430018338396021,-7.399317093278826
402,5.3976277668974175,0.0,-8.430018338396021,-7.399317093278826
403,5.385101176113829,0.0,-8.430018338396021,-7.399317093278826
404,5.372575806939567,0.0,-8.430018338396021,-7.399317093278826
405,5.360052328413927,0.0,-8.430018338396021,-7.399317093278826
406,5.347530819295395,0.0,-8.430018338396021,-7.399317093278826
407,5.335010019120682,0.0,-8.430018338396021,-7.399317093278826
408,5.322491777602376,0.0,-8.430018338396021,-7.399317093278826
409,5.309975208836002,0.0,-8.430018338396021,-7.399317093278826
410,5.297458973063866,0.0,-8.430018338396021,-7.399317093278826
411,5.284944999359896,0.0,-8.430018338396021,-7.399317093278826
412,5.272432106902603,0.0,-8.430018338396021,-7.399317093278826
413,5.2599205109318525,0.0,-8.430018338396021,-7.399317093278826
414,5.247410290547472,0.0,-8.430018338396021,-7.399317093278826
415,5.234902115049437,0.0,-8.430018338396021,-7.399317093278826
416,5.222394349760482,0.0,-8.430018338396021,-7.399317093278826
417,5.209887879537649,0.0,-8.430018338396021,-7.399317093278826
418,5.197382863155691,0.0,-8.430018338396021,-7.399317093278826
419,5.184879300364095,0.0,-8.430018338396021,-7.399317093278826
420,5.172376146678439,0.0,-8.430018338396021,-7.399317093278826
421,5.159874071498444,0.0,-8.430018338396021,-7.399317093278826
422,5.147373074597016,0.015625,-8.430018338396021,-7.399317093278826
423,5.134873155760775,0.015625,-8.430018338396021,-7.399317093278826
424,5.122381226519848,0.015625,-8.430018338396021,-7.399317093278826
425,5.109911540822379,0.015625,-8.430018338396021,-7.399317093278826
426,5.097465222196388,0.015625,-8.430018338396021,-7.399317093278826
427,5.085038922231164,0.015625,-8.430018338396021,-7.399317093278826
428,5.07263167612744,0.015625,-8.430018338396021,-7.399317093278826
429,5.06024161064134,0.015625,-8.430018338396021,-7.399317093278826
430,5.04786829502001,0.015625,-8.430018338396021,-7.399317093278826
431,5.035510525808302,0.015625,-8.430018338396021,-7.399317093278826
432,5.023168008155387,0.015625,-8.430018338396021,-7.399317093278826
433,5.010839403027417,0.015625,-8.430018338396021,-7.399317093278826
434,4.998525085356728,0.015625,-8.430018338396021,-7.399317093278826
