simulation,seed,steps,config,avg_energy,stability,diversity,goal_completion,elapsed_sec
food-hunt,151,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.03450783756806137, ""food_radius"": 1.5993113305407503, ""food_spawn_min_dist"": 4.932235327763431}, ""point_n"": 100}",0.0034966294,0.14921944,84.18060665132214,0.0,4.768280029296875
food-hunt,152,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.07053386475164111, ""food_radius"": 1.838891398764041, ""food_spawn_min_dist"": 5.925583640810824}, ""point_n"": 100}",0.0024283542,0.15276138,85.93695285036591,0.0,4.815056562423706
food-hunt,153,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.04974835342482415, ""food_radius"": 2.7089299489269556, ""food_spawn_min_dist"": 5.166324396124036}, ""point_n"": 100}",0.023894735,0.14775582,95.98472392634677,0.0,4.667733192443848
food-hunt,154,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.053811646643858735, ""food_radius"": 2.454478339634269, ""food_spawn_min_dist"": 7.42305449989918}, ""point_n"": 100}",-0.015834382,0.15512815,75.13857232007209,0.0,4.675371408462524
food-hunt,155,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.07560093019214356, ""food_radius"": 2.6051362741953206, ""food_spawn_min_dist"": 4.251827514148071}, ""point_n"": 100}",0.022535231,0.16009277,79.57948381696043,0.0,4.675704002380371
food-hunt,156,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.0922241225173062, ""food_radius"": 2.0099579575984556, ""food_spawn_min_dist"": 7.304357928279915}, ""point_n"": 100}",0.019348947,0.16919543,83.24929605264953,0.0,4.779929161071777
food-hunt,157,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.06692286771181152, ""food_radius"": 2.7722787694913693, ""food_spawn_min_dist"": 6.0454326676918395}, ""point_n"": 100}",-0.0118278675,0.16195025,71.34482938482424,0.0,4.817599534988403
food-hunt,158,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.11171181709146827, ""food_radius"": 2.748309017216837, ""food_spawn_min_dist"": 7.598339938109653}, ""point_n"": 100}",0.045264713,0.15870948,88.62610987500292,0.0,4.783668518066406
food-hunt,159,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.10225041787395804, ""food_radius"": 2.3777768361157423, ""food_spawn_min_dist"": 4.678477220510455}, ""point_n"": 100}",0.022923023,0.15097894,76.83007260837732,0.0,4.771955966949463
food-hunt,160,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.09415942551130409, ""food_radius"": 2.485553792788965, ""food_spawn_min_dist"": 5.421034803040012}, ""point_n"": 100}",0.03505272,0.16243412,82.9925877108802,0.0,4.77161979675293
